"","ID","ca000_w3_2_1_","ca001_w3_2_1_","ca013_1_","ca013_2_","ca024_w3_1_","ca024_w3_2_","ca026_w3_1_","ca026_w3_2_","xchildnum","xsiblingnum","cb063_w3_1_1__1","cc001_w3s1","cc012_w3_1_","cg003_w2_1_"
"2640","114604305001",0,1,0,3,0,1,0,1,1,3,1,0,7,1
"2641","114604103002",0,0,0,0,0,0,0,0,3,4,5,0,12,1
"2642","114604102002",0,1,0,3,0,1,0,1,4,0,9,0,14,1
"2643","114604114001",0,0,0,0,0,0,0,0,1,0,1,0,3,1
"2644","114604107001",1,1,4,5,1,1,2,2,2,0,2,0,8,1
"2645","114604118001",0,0,0,0,0,0,0,0,5,3,11,1,5,1
"2646","114604115001",0,0,0,0,0,0,0,0,2,3,2,0,10,1
"2647","114604117001",0,0,0,0,0,0,0,0,3,0,9,0,4,1
"2648","114604116001",0,0,0,0,0,0,0,0,1,2,1,0,2,1
"2649","114604111001",0,1,0,3,0,1,0,1,2,3,1,0,4,1
"2650","114604108002",0,0,0,0,0,0,0,0,2,5,5,0,9,1
"2651","114604109002",0,0,0,0,0,0,0,0,1,6,1,3,7,2
"2652","114604113002",0,0,0,0,0,0,0,0,3,5,5,1,11,1
"2653","114604106001",0,0,0,0,0,0,0,0,3,3,3,1,6,1
"2654","114604112001",0,1,0,1,0,1,0,1,1,2,1,0,2,1
"2655","114604104001",0,0,0,0,0,0,0,0,6,4,11,1,7,1
"2656","114604105002",0,0,0,0,0,0,0,0,2,4,3,0,11,1
"2657","114604110002",0,0,0,0,0,0,0,0,1,8,1,0,21,1
"2658","114604121001",0,0,0,0,0,0,0,0,1,0,2,0,5,1
"2659","114604122001",0,0,0,0,0,0,0,0,3,0,3,0,6,1
"2660","117489324002",0,1,0,3,0,1,0,1,1,0,1,0,3,1
"2661","117489307002",0,0,0,0,0,0,0,0,3,1,3,0,3,1
"2662","117489319001",0,1,0,3,0,1,0,1,1,3,3,0,6,1
"2663","117489321002",0,0,0,0,0,0,0,0,3,2,9,0,6,2
"2664","117489304002",0,0,0,0,0,0,0,0,3,3,4,0,7,2
"2665","117489326002",0,0,0,0,0,0,0,0,3,5,3,2,6,1
"2666","117489313001",1,1,3,3,1,1,1,1,1,3,1,0,5,1
"2667","117489301001",0,1,0,3,0,1,0,1,1,1,1,0,1,1
"2668","117489309001",0,0,0,0,0,0,0,0,1,5,1,0,7,1
"2669","117489330001",0,1,0,2,0,1,0,1,0,0,0,0,3,1
"2670","117489318001",0,0,0,0,0,0,0,0,5,4,9,3,4,1
"2671","117489315002",0,1,0,1,0,1,0,1,1,3,1,0,9,1
"2672","117489311001",0,0,0,0,0,0,0,0,1,2,1,0,5,1
"2673","117489320001",0,0,0,0,0,0,0,0,3,3,4,1,6,2
"2674","117489310001",1,0,3,0,1,0,1,0,2,3,1,0,7,1
"2675","117489328001",1,1,3,4,1,1,1,1,1,1,2,0,2,1
"2676","117489327001",0,0,0,0,0,0,0,0,2,1,3,0,2,1
"2677","117489325001",0,1,0,3,0,1,0,1,0,3,0,0,8,3
"2678","117489317001",0,0,0,0,0,0,0,0,2,2,3,0,3,1
"2679","117489306001",0,0,0,0,0,0,0,0,2,3,1,0,5,1
"2680","117489308002",0,1,0,1,0,1,0,1,2,5,2,0,7,2
"2681","117489322002",0,0,0,0,0,0,0,0,1,4,1,0,6,1
"2682","117489312001",0,0,0,0,0,0,0,0,1,2,1,1,2,1
"2683","117489316002",0,1,0,2,0,1,0,1,2,0,3,0,4,1
"2684","117489314002",0,0,0,0,0,0,0,0,2,4,2,3,3,1
"2685","117489302002",0,0,0,0,0,0,0,0,1,3,1,0,8,1
"2686","117489226001",0,0,0,0,0,0,0,0,1,2,1,1,1,1
"2687","117489231002",0,0,0,0,0,0,0,0,1,0,1,0,8,1
"2688","117489209002",0,0,0,0,0,0,0,0,2,4,2,0,4,1
"2689","117489205001",0,0,0,0,0,0,0,0,2,2,6,0,7,1
"2690","117489212002",0,0,0,0,0,0,0,0,2,5,2,1,6,1
"2691","117489221002",0,0,0,0,0,0,0,0,2,6,5,0,13,1
"2692","117489207002",0,0,0,0,0,0,0,0,2,3,2,2,3,1
"2693","117489225002",0,0,0,0,0,0,0,0,1,5,1,0,2,1
"2694","117489220002",0,0,0,0,0,0,0,0,2,3,3,2,4,1
"2695","117489213001",0,0,0,0,0,0,0,0,4,5,12,0,16,1
"2696","117489230001",0,0,0,0,0,0,0,0,1,0,1,0,3,1
"2697","117489217002",0,0,0,0,0,0,0,0,2,0,2,0,6,1
"2698","117489227001",0,0,0,0,0,0,0,0,1,1,1,1,3,2
"2699","117489206001",0,0,0,0,0,0,0,0,2,2,2,0,4,2
"2700","117489222001",0,1,0,4,0,1,0,2,1,4,1,0,4,1
"2701","117489214001",1,0,1,0,1,0,1,0,1,4,1,0,7,1
"2702","117489210001",0,1,0,4,0,1,0,1,1,2,2,0,4,1
"2703","117489218002",0,0,0,0,0,0,0,0,1,0,1,0,3,1
"2704","117489201002",0,0,0,0,0,0,0,0,5,2,5,1,4,1
"2705","117489216001",0,0,0,0,0,0,0,0,3,0,3,0,3,1
"2706","117489211002",0,0,0,0,0,0,0,0,1,8,1,1,12,1
"2707","117489223001",0,0,0,0,0,0,0,0,2,1,4,0,10,1
"2708","117489208001",0,0,0,0,0,0,0,0,3,3,4,0,6,1
"2709","117489224002",0,0,0,0,0,0,0,0,2,2,2,0,4,1
"2710","117489219001",0,1,0,3,0,1,0,1,1,4,2,0,9,1
"2711","117489229001",0,1,0,3,0,1,0,1,1,4,1,0,8,1
"2712","117489203001",0,0,0,0,0,0,0,0,1,0,3,0,0,1
"2713","117489133001",0,0,0,0,0,0,0,0,1,0,1,0,0,1
"2714","117489125002",0,0,0,0,0,0,0,0,2,1,2,0,0,1
"2715","117489109001",1,1,4,3,1,1,2,1,1,2,3,0,4,1
"2716","117489124001",0,0,0,0,0,0,0,0,2,1,1,0,1,1
"2717","117489120001",0,0,0,0,0,0,0,0,4,4,4,0,6,2
"2718","117489132001",0,0,0,0,0,0,0,0,1,6,3,0,6,1
"2719","117489131001",0,0,0,0,0,0,0,0,1,3,1,0,3,1
"2720","117489108002",0,0,0,0,0,0,0,0,2,3,4,0,5,1
"2721","117489130002",0,0,0,0,0,0,0,0,2,5,4,0,11,1
"2722","117489123002",0,0,0,0,0,0,0,0,3,1,7,1,0,1
"2723","117489106001",0,0,0,0,0,0,0,0,2,4,4,1,7,1
"2724","117489103002",0,1,0,1,0,1,0,1,1,2,1,0,2,1
"2725","117489118001",0,0,0,0,0,0,0,0,2,0,2,0,4,2
"2726","117489113002",0,0,0,0,0,0,0,0,3,0,6,0,0,1
"2727","117489126002",0,0,0,0,0,0,0,0,2,0,2,0,4,1
"2728","117489121001",0,1,0,3,0,1,0,1,1,0,1,0,9,1
"2729","117489112001",0,0,0,0,0,0,0,0,3,2,3,0,4,1
"2730","117489114001",0,0,0,0,0,0,0,0,2,6,4,0,5,1
"2731","117489115002",0,0,0,0,0,0,0,0,1,0,1,0,2,1
"2732","117489104001",1,1,2,2,1,1,1,1,1,2,1,0,3,1
"2733","117489116002",0,0,0,0,0,0,0,0,4,1,12,0,3,1
"2734","117489110002",0,0,0,0,0,0,0,0,1,0,1,0,8,1
"2735","117489111001",0,0,0,0,0,0,0,0,3,6,9,6,0,1
"2736","117489101001",0,0,0,0,0,0,0,0,2,0,2,0,0,1
"2737","117489117002",0,0,0,0,0,0,0,0,2,4,2,0,5,1
"2738","117489122001",0,0,0,0,0,0,0,0,2,3,1,0,3,2
"2739","117489119002",0,1,0,3,0,1,0,1,4,3,4,0,5,1
"2740","112744215002",0,0,0,0,0,0,0,0,4,4,7,0,13,2
"2741","112744230001",1,0,3,0,1,0,1,0,1,4,1,0,6,1
"2742","112744207002",0,0,0,0,0,0,0,0,1,3,2,0,6,1
"2743","112744201002",0,0,0,0,0,0,0,0,2,2,2,0,4,1
"2744","112744228002",0,1,0,2,0,1,0,1,5,6,5,0,10,1
"2745","112744213002",0,0,0,0,0,0,0,0,1,1,3,0,3,1
"2746","112744203002",0,1,0,2,0,1,0,1,1,5,1,0,6,1
"2747","112744210001",0,1,0,1,0,1,0,1,1,0,1,0,4,1
"2748","112744208002",0,0,0,0,0,0,0,0,2,4,2,0,8,2
"2749","112744229002",1,1,4,3,1,1,1,1,3,2,3,0,2,1
"2750","112744205002",0,0,0,0,0,0,0,0,4,5,6,2,7,2
"2751","112744212001",0,0,0,0,0,0,0,0,2,6,4,0,13,1
"2752","112744235001",0,0,0,0,0,0,0,0,1,7,1,2,3,1
"2753","112744237002",1,1,3,4,1,1,1,2,1,0,1,0,3,1
"2754","112744220001",0,0,0,0,0,0,0,0,1,2,3,1,1,1
"2755","112744224002",0,1,0,3,0,1,0,1,1,3,1,0,3,1
"2756","112744226001",0,0,0,0,0,0,0,0,0,3,0,0,7,1
"2757","112744234001",0,0,0,0,0,0,0,0,1,4,1,0,10,1
"2758","112744202001",0,0,0,0,0,0,0,0,1,2,0,0,8,1
"2759","112744218001",0,1,0,3,0,1,0,1,2,3,4,0,4,1
"2760","112744221001",0,0,0,0,0,0,0,0,3,1,6,0,4,1
"2761","112744227002",0,0,0,0,0,0,0,0,2,5,2,2,3,1
"2762","112744217001",0,0,0,0,0,0,0,0,2,6,3,2,8,1
"2763","112744233001",0,0,0,0,0,0,0,0,1,2,1,1,1,1
"2764","112744231002",0,0,0,0,0,0,0,0,2,4,5,0,12,1
"2765","112744211002",0,0,0,0,0,0,0,0,1,4,1,1,3,1
"2766","112744236002",0,0,0,0,0,0,0,0,2,2,2,0,2,1
"2767","112744219001",0,0,0,0,0,0,0,0,1,1,3,0,1,1
"2768","112744214001",0,0,0,0,0,0,0,0,2,3,2,0,2,1
"2769","112744204001",0,0,0,0,0,0,0,0,2,0,1,0,9,1
"2770","112744216001",0,0,0,0,0,0,0,0,4,3,10,1,6,1
"2771","112744225002",0,0,0,0,0,0,0,0,2,2,8,1,3,1
"2772","112744206001",0,0,0,0,0,0,0,0,4,5,4,0,5,3
"2773","112744222002",0,0,0,0,0,0,0,0,1,5,0,1,12,1
"2774","112744232002",0,0,0,0,0,0,0,0,2,5,5,2,9,1
"2775","112744307002",0,0,0,0,0,0,0,0,2,5,7,0,16,1
"2776","112744314001",0,0,0,0,0,0,0,0,1,4,1,0,6,1
"2777","112744305001",0,0,0,0,0,0,0,0,3,5,3,5,0,1
"2778","112744313002",0,0,0,0,0,0,0,0,6,2,7,0,3,1
"2779","112744312001",1,1,3,2,1,1,1,1,1,3,2,0,6,1
"2780","112744331002",0,0,0,0,0,0,0,0,1,1,1,0,2,1
"2781","112744330002",0,0,0,0,0,0,0,0,1,2,1,0,2,1
"2782","112744309001",0,0,0,0,0,0,0,0,2,3,2,0,7,1
"2783","112744322001",0,0,0,0,0,0,0,0,2,0,5,0,0,1
"2784","112744320002",0,0,0,0,0,0,0,0,2,0,5,0,1,1
"2785","112744316001",0,0,0,0,0,0,0,0,1,4,3,0,12,2
"2786","112744311001",1,1,3,3,1,1,1,1,1,3,1,0,9,1
"2787","112744333001",0,0,0,0,0,0,0,0,2,0,3,0,5,1
"2788","112744310002",0,0,0,0,0,0,0,0,2,0,3,0,0,1
"2789","112744301001",0,0,0,0,0,0,0,0,1,6,3,0,12,2
"2790","112744334001",1,1,4,3,1,1,1,1,1,0,1,0,4,1
"2791","112744319001",0,0,0,0,0,0,0,0,2,3,6,0,0,1
"2792","112744317002",0,0,0,0,0,0,0,0,1,3,1,0,5,1
"2793","112744326001",0,0,0,0,0,0,0,0,2,4,0,0,13,1
"2794","112744304001",0,0,0,0,0,0,0,0,2,4,4,1,4,1
"2795","112744327002",0,1,0,1,0,1,0,1,2,0,2,0,4,1
"2796","112744318002",0,0,0,0,0,0,0,0,3,4,4,3,3,1
"2797","112744315001",0,0,0,0,0,0,0,0,1,5,1,0,10,1
"2798","112744306002",0,0,0,0,0,0,0,0,1,4,1,0,10,1
"2799","112744325001",0,0,0,0,0,0,0,0,3,2,6,1,2,1
"2800","112744308002",0,0,0,0,0,0,0,0,1,4,3,2,7,1
"2801","112744332002",0,0,0,0,0,0,0,0,1,2,1,0,2,1
"2802","112744328002",0,0,0,0,0,0,0,0,2,4,2,2,4,1
"2803","112744324002",1,0,3,0,1,0,1,0,1,2,1,0,3,1
"2804","112744303001",0,0,0,0,0,0,0,0,4,4,12,4,0,2
"2805","112744321002",0,0,0,0,0,0,0,0,1,3,0,0,6,1
"2806","112744117001",0,0,0,0,0,0,0,0,1,2,2,0,6,1
"2807","112744116002",0,1,0,4,0,1,0,1,2,0,6,0,0,1
"2808","112744145002",0,0,0,0,0,0,0,0,1,2,1,0,4,1
"2809","112744135002",0,0,0,0,0,0,0,0,2,0,5,0,7,1
"2810","112744137002",0,1,0,3,0,1,0,1,1,4,0,0,7,1
"2811","112744125002",0,0,0,0,0,0,0,0,2,4,3,0,4,1
"2812","112744144002",0,0,0,0,0,0,0,0,1,0,1,0,1,1
"2813","112744120001",0,0,0,0,0,0,0,0,2,0,2,0,0,1
"2814","112744106001",0,0,0,0,0,0,0,0,1,4,2,0,4,1
"2815","112744127001",0,0,0,0,0,0,0,0,2,9,6,0,24,1
"2816","112744122001",0,0,0,0,0,0,0,0,1,5,3,0,8,1
"2817","112744129001",0,0,0,0,0,0,0,0,3,2,9,0,6,1
"2818","112744142002",0,0,0,0,0,0,0,0,1,2,1,0,2,1
"2819","112744126002",0,0,0,0,0,0,0,0,3,1,3,0,1,1
"2820","112744131001",0,0,0,0,0,0,0,0,1,6,1,0,14,1
"2821","112744112002",0,0,0,0,0,0,0,0,1,0,1,0,0,1
"2822","112744119001",0,0,0,0,0,0,0,0,3,6,8,0,3,1
"2823","112744136001",1,0,3,0,1,0,1,0,1,3,1,0,9,1
"2824","112744109001",0,0,0,0,0,0,0,0,1,3,2,0,6,1
"2825","112744147002",0,1,0,3,0,1,0,1,0,0,0,0,6,1
"2826","112744103002",1,1,4,3,1,1,2,1,1,4,3,0,9,1
"2827","112744140001",0,0,0,0,0,0,0,0,1,1,2,0,2,1
"2828","112744108001",0,0,0,0,0,0,0,0,3,2,3,0,5,1
"2829","112744113001",0,1,0,2,0,1,0,1,2,3,1,0,4,1
"2830","112744101001",0,0,0,0,0,0,0,0,2,6,4,0,18,1
"2831","112744134002",0,0,0,0,0,0,0,0,1,4,1,0,5,1
"2832","112744110001",0,0,0,0,0,0,0,0,1,2,3,0,6,1
"2833","112744123002",1,1,3,4,1,1,1,1,2,2,5,0,6,1
"2834","112744104001",0,0,0,0,0,0,0,0,1,6,2,0,12,1
"2835","112744132001",0,0,0,0,0,0,0,0,1,3,1,0,7,1
"2836","112744105002",1,1,1,1,1,1,1,1,1,0,1,0,1,1
"2837","112744133002",1,1,3,2,1,1,2,1,1,0,2,0,7,1
"2838","112744146001",0,0,0,0,0,0,0,0,1,1,1,0,1,1
"2839","112744115001",0,0,0,0,0,0,0,0,1,3,1,0,3,1
"2840","112744138001",0,0,0,0,0,0,0,0,3,5,6,0,6,2
"2841","112744143002",0,0,0,0,0,0,0,0,1,1,2,0,1,1
"2842","112744111002",0,0,0,0,0,0,0,0,2,4,4,0,8,1
"2843","112744139002",0,1,0,3,0,1,0,1,1,1,1,0,3,3
"2844","112744128001",1,1,2,2,1,1,1,1,1,1,3,0,2,1
"2845","116006209001",0,0,0,0,0,0,0,0,2,4,4,1,12,1
"2846","116006221001",1,1,3,5,1,1,1,1,2,0,2,0,6,1
"2847","116006213001",1,0,4,0,1,0,2,0,2,5,2,0,16,1
"2848","116006203001",0,0,0,0,0,0,0,0,3,5,6,0,15,1
"2849","116006219001",1,1,3,1,1,1,2,1,4,7,4,0,8,1
"2850","116006225002",0,0,0,0,0,0,0,0,2,5,2,0,17,1
"2851","116006216001",0,0,0,0,0,0,0,0,2,5,2,0,4,1
"2852","116006208001",0,0,0,0,0,0,0,0,5,8,10,1,14,1
"2853","116006214003",1,0,2,0,1,0,1,0,4,2,1,0,4,1
"2854","116006215002",0,0,0,0,0,0,0,0,5,3,8,0,3,1
"2855","116006224001",0,0,0,0,0,0,0,0,4,5,8,4,3,1
"2856","116006204002",0,1,0,4,0,1,0,2,1,3,1,0,12,1
"2857","116006210002",0,1,0,4,0,1,0,2,3,7,6,2,12,2
"2858","116006205001",0,0,0,0,0,0,0,0,2,8,2,0,20,1
"2859","116006202001",0,0,0,0,0,0,0,0,4,2,10,1,4,1
"2860","116006217001",0,0,0,0,0,0,0,0,7,4,1,4,0,2
"2861","116006222001",0,0,0,0,0,0,0,0,4,4,7,0,7,2
"2862","116006201001",1,1,4,4,1,1,1,1,5,4,8,0,11,1
"2863","116006220001",0,0,0,0,0,0,0,0,5,5,5,0,16,1
"2864","116006206001",0,1,0,3,0,1,0,1,5,7,10,0,17,1
"2865","116006207001",0,0,0,0,0,0,0,0,5,5,6,3,11,2
"2866","116006212002",1,0,4,0,1,0,2,0,2,4,3,0,15,2
"2867","116006316001",0,0,0,0,0,0,0,0,3,4,8,0,8,2
"2868","116006306001",1,0,1,0,1,0,1,0,2,5,3,3,2,1
"2869","116006317001",0,0,0,0,0,0,0,0,12,1,1,1,0,3
"2870","116006305001",0,0,0,0,0,0,0,0,4,1,4,0,3,1
"2871","116006304002",0,0,0,0,0,0,0,0,2,7,4,0,12,1
"2872","116006322002",0,0,0,0,0,0,0,0,5,0,6,0,6,2
"2873","116006323002",0,0,0,0,0,0,0,0,2,4,2,0,7,1
"2874","116006325002",0,0,0,0,0,0,0,0,1,3,2,0,6,3
"2875","116006318002",1,1,3,4,1,1,1,1,4,5,4,1,6,1
"2876","116006329002",0,0,0,0,0,0,0,0,3,3,3,0,9,1
"2877","116006301001",0,0,0,0,0,0,0,0,3,4,5,0,18,1
"2878","116006327002",0,0,0,0,0,0,0,0,2,4,3,0,12,1
"2879","116006308001",1,1,3,5,1,1,1,2,3,8,7,1,18,1
"2880","116006309001",0,0,0,0,0,0,0,0,2,5,2,1,10,1
"2881","116006302002",0,0,0,0,0,0,0,0,5,5,6,2,7,2
"2882","116006328002",0,0,0,0,0,0,0,0,3,3,9,0,8,1
"2883","116006312001",0,0,0,0,0,0,0,0,3,3,6,0,5,1
"2884","116006315001",0,0,0,0,0,0,0,0,4,2,8,0,0,1
"2885","116006314001",0,1,0,1,0,1,0,1,3,2,3,0,4,1
"2886","116006321002",0,0,0,0,0,0,0,0,2,4,2,0,11,1
"2887","116006319001",0,0,0,0,0,0,0,0,2,0,2,0,3,1
"2888","116006320001",0,0,0,0,0,0,0,0,3,2,3,0,2,1
"2889","116006313002",0,0,0,0,0,0,0,0,4,3,5,0,3,1
"2890","116006307001",0,0,0,0,0,0,0,0,10,1,10,1,0,1
"2891","116006310002",1,1,4,4,1,1,1,1,3,4,3,0,13,1
"2892","116006311001",1,1,1,3,1,1,1,1,3,3,2,0,3,1
"2893","116006324002",1,1,3,1,1,1,1,1,2,3,2,0,3,1
"2894","116006326001",0,0,0,0,0,0,0,0,3,0,3,0,2,1
"2895","116006107001",0,0,0,0,0,0,0,0,5,2,9,2,0,2
"2896","116006101001",0,0,0,0,0,0,0,0,5,4,5,1,4,1
"2897","116006106001",0,0,0,0,0,0,0,0,2,3,2,0,3,1
"2898","116006102001",0,0,0,0,0,0,0,0,4,5,6,0,9,1
"2899","116006122002",0,1,0,3,0,1,0,1,4,3,3,0,3,1
"2900","116006112001",0,0,0,0,0,0,0,0,7,1,8,0,1,1
"2901","116006116002",0,0,0,0,0,0,0,0,2,5,2,0,5,1
"2902","116006117001",0,0,0,0,0,0,0,0,3,0,2,0,0,1
"2903","116006111002",0,0,0,0,0,0,0,0,6,0,5,0,0,1
"2904","116006115001",0,1,0,3,0,1,0,1,3,6,3,0,7,2
"2905","116006103002",0,0,0,0,0,0,0,0,2,0,3,0,11,1
"2906","116006120001",0,0,0,0,0,0,0,0,4,3,0,0,11,1
"2907","116006113002",0,1,0,4,0,1,0,2,5,3,4,0,5,1
"2908","116006109001",1,0,4,0,1,0,1,0,2,3,2,0,9,1
"2909","116006114001",0,0,0,0,0,0,0,0,5,2,11,0,7,1
"2910","116006108001",0,0,0,0,0,0,0,0,4,4,12,1,12,2
"2911","116006110002",0,0,0,0,0,0,0,0,6,3,5,0,12,1
"2912","116006104002",0,0,0,0,0,0,0,0,3,4,9,1,6,1
"2913","116006119001",0,0,0,0,0,0,0,0,4,8,6,0,14,1
"2914","116006121002",0,0,0,0,0,0,0,0,2,5,2,0,12,1
"2915","204028223002",0,0,0,0,0,0,0,0,2,3,2,0,6,1
"2916","204028211001",1,1,3,3,1,1,1,1,1,0,2,0,12,1
"2917","204028208001",0,0,0,0,0,0,0,0,1,4,2,0,10,1
"2918","204028206001",0,0,0,0,0,0,0,0,2,1,4,0,3,1
"2919","204028225001",0,1,0,3,0,1,0,1,1,0,2,0,2,1
"2920","204028213001",0,0,0,0,0,0,0,0,1,4,2,0,12,1
"2921","204028203001",0,0,0,0,0,0,0,0,2,5,3,2,6,1
"2922","204028220001",0,0,0,0,0,0,0,0,1,4,3,0,8,2
"2923","204028224001",0,1,0,3,0,1,0,2,1,0,2,0,13,1
"2924","204028215001",0,0,0,0,0,0,0,0,2,4,6,2,6,1
"2925","204028219001",0,0,0,0,0,0,0,0,3,1,10,0,3,1
"2926","204028216001",0,1,0,3,0,1,0,1,1,2,2,0,7,1
"2927","204028212002",0,1,0,3,0,1,0,1,1,1,2,0,2,1
"2928","204028115001",0,0,0,0,0,0,0,0,2,0,3,0,3,1
"2929","204028120001",0,1,0,2,0,1,0,1,1,3,2,0,8,1
"2930","204028127002",1,1,3,3,1,1,1,1,1,0,1,0,2,1
"2931","204028119001",0,0,0,0,0,0,0,0,1,0,3,0,0,1
"2932","204028122002",1,1,2,3,1,1,1,1,1,4,2,0,6,1
"2933","204028126001",0,0,0,0,0,0,0,0,1,0,2,0,7,1
"2934","204028102001",1,1,3,3,1,1,2,1,2,0,4,0,2,1
"2935","204028125001",0,0,0,0,0,0,0,0,3,0,9,0,3,1
"2936","204028116001",1,1,3,4,1,1,1,2,2,0,4,0,17,1
"2937","204028105002",0,0,0,0,0,0,0,0,2,4,4,0,8,1
"2938","204028110002",1,1,3,5,1,1,2,2,1,0,2,0,6,1
"2939","204028113002",0,0,0,0,0,0,0,0,1,0,3,0,9,1
"2940","204028104001",0,0,0,0,0,0,0,0,3,2,7,0,8,1
"2941","204028117002",0,1,0,3,0,1,0,1,1,4,2,0,8,1
"2942","204028114001",1,1,1,1,1,1,1,1,2,0,6,0,15,1
"2943","204028109001",0,0,0,0,0,0,0,0,4,0,10,0,0,1
"2944","204028124001",0,0,0,0,0,0,0,0,2,2,2,1,4,1
"2945","204028108002",0,0,0,0,0,0,0,0,1,1,3,0,3,1
"2946","204028305001",0,0,0,0,0,0,0,0,4,2,7,2,0,2
"2947","202454123001",0,0,0,0,0,0,0,0,3,4,7,2,7,2
"2948","202454138001",0,1,0,2,0,1,0,1,2,0,6,0,16,1
"2949","202454131002",0,0,0,0,0,0,0,0,1,5,2,0,12,1
"2950","202454124002",0,0,0,0,0,0,0,0,2,3,6,0,10,1
"2951","202454128002",0,0,0,0,0,0,0,0,2,4,2,0,12,1
"2952","202454135001",0,0,0,0,0,0,0,0,2,3,1,0,6,1
"2953","202454126002",0,0,0,0,0,0,0,0,2,4,2,0,6,1
"2954","202454130002",0,0,0,0,0,0,0,0,1,3,1,0,7,1
"2955","202454117001",0,0,0,0,0,0,0,0,2,6,4,0,17,1
"2956","202454113001",0,0,0,0,0,0,0,0,1,7,2,2,16,1
"2957","202454107001",0,0,0,0,0,0,0,0,6,0,4,0,0,2
"2958","202454103001",0,0,0,0,0,0,0,0,4,4,9,0,15,2
"2959","202454114002",0,0,0,0,0,0,0,0,2,3,5,1,6,1
"2960","202454118002",0,0,0,0,0,0,0,0,2,4,2,1,6,2
"2961","202454137002",0,0,0,0,0,0,0,0,2,2,4,0,4,1
"2962","202454136001",0,0,0,0,0,0,0,0,1,2,1,0,3,1
"2963","202454134002",0,0,0,0,0,0,0,0,1,2,1,0,2,1
"2964","202454115001",0,1,0,2,0,1,0,1,1,0,1,0,7,1
"2965","202454111001",0,0,0,0,0,0,0,0,1,6,1,0,6,1
"2966","202454129001",0,1,0,1,0,1,0,1,2,3,2,1,2,1
"2967","202454112001",0,0,0,0,0,0,0,0,1,5,1,1,12,1
