"","ID","householdID","communityID","xrtype","fa001","fa002","fa006","fe001","fe002","ff002_2","ff004_1","ff004_2","ff004_3","ff005bracket_min","ff012_1","ff012_3","ff013bracket_min","ff013bracket_max","fl020s6","fl022_1","fn014_w2_2_2_","fn017_w2"
"239","064033301001","0640333010","0640333",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240","064033342002","0640333420","0640333",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241","064033342001","0640333420","0640333",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"242","064033331002","0640333310","0640333",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243","064033331001","0640333310","0640333",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244","064033303001","0640333030","0640333",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245","064033340001","0640333400","0640333",1,2,1,0,10,5,0,0,0,0,0,3000,0,0,0,0,0,0,0
"246","064033340002","0640333400","0640333",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247","064033336001","0640333360","0640333",1,1,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"248","064033304002","0640333040","0640333",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249","064033304001","0640333040","0640333",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250","064033343001","0640333430","0640333",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251","064033337001","0640333370","0640333",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252","064033307001","0640333070","0640333",2,2,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"253","064033326001","0640333260","0640333",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254","064033326002","0640333260","0640333",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255","064033320001","0640333200","0640333",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256","064033308001","0640333080","0640333",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257","064033334001","0640333340","0640333",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"258","064033319002","0640333190","0640333",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259","064033319001","0640333190","0640333",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260","064033313002","0640333130","0640333",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261","064033313001","0640333130","0640333",1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262","064033316002","0640333160","0640333",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263","064033335002","0640333350","0640333",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264","064033335001","0640333350","0640333",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265","064033314002","0640333140","0640333",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266","064033314001","0640333140","0640333",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267","064033318001","0640333180","0640333",2,1,0,0,7,7,0,0,0,0,0,2400,0,0,0,0,0,0,0
"268","064033318002","0640333180","0640333",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269","064033328001","0640333280","0640333",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270","064033328002","0640333280","0640333",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271","064033338002","0640333380","0640333",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272","064033317001","0640333170","0640333",1,1,1,0,12,7,0,0,0,0,0,50,0,0,0,0,0,0,0
"273","064033323001","0640333230","0640333",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274","064033339001","0640333390","0640333",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275","064033302001","0640333020","0640333",1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276","064033302002","0640333020","0640333",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277","064033309001","0640333090","0640333",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"278","064033309002","0640333090","0640333",2,2,1,0,12,7,0,1000,0,0,0,0,0,0,0,0,0,0,0
"279","064033329002","0640333290","0640333",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280","064033329001","0640333290","0640333",1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"281","064033312001","0640333120","0640333",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282","064033312002","0640333120","0640333",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283","064033311002","0640333110","0640333",2,2,1,0,5,4,0,0,0,0,0,3000,0,0,0,0,0,0,0
"284","064033311001","0640333110","0640333",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285","064033332002","0640333320","0640333",2,1,0,0,10,7,0,0,0,0,0,3640,0,0,0,0,0,0,0
"286","064033332001","0640333320","0640333",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287","064033310001","0640333100","0640333",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288","064033310002","0640333100","0640333",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289","064033221001","0640332210","0640332",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290","064033221002","0640332210","0640332",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291","064033234001","0640332340","0640332",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292","064033207001","0640332070","0640332",2,2,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"293","064033207002","0640332070","0640332",2,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"294","064033223002","0640332230","0640332",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295","064033223001","0640332230","0640332",1,1,1,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"296","064033212001","0640332120","0640332",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297","064033212002","0640332120","0640332",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298","064033219001","0640332190","0640332",1,2,1,0,2,7,0,1500,0,0,0,0,0,0,0,0,0,0,0
"299","064033219002","0640332190","0640332",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300","064033215001","0640332150","0640332",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301","064033225001","0640332250","0640332",1,1,0,0,11,7,0,0,0,0,0,1500,0,0,0,0,0,0,0
"302","064033213002","0640332130","0640332",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303","064033213001","0640332130","0640332",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304","064033232001","0640332320","0640332",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305","064033232002","0640332320","0640332",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306","064033201002","0640332010","0640332",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307","064033201001","0640332010","0640332",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"308","064033208002","0640332080","0640332",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309","064033208001","0640332080","0640332",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310","064033230001","0640332300","0640332",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311","064033203001","0640332030","0640332",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312","064033209002","0640332090","0640332",1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"313","064033209001","0640332090","0640332",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314","064033206001","0640332060","0640332",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315","064033226001","0640332260","0640332",2,1,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,13
"316","064033226002","0640332260","0640332",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317","064033220002","0640332200","0640332",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"318","064033220001","0640332200","0640332",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319","064033210002","0640332100","0640332",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320","064033210001","0640332100","0640332",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321","064033228001","0640332280","0640332",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322","064033228002","0640332280","0640332",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323","064033217002","0640332170","0640332",2,2,1,0,6,6,0,0,0,0,0,2000,0,0,0,0,0,0,0
"324","064033217001","0640332170","0640332",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325","064033231001","0640332310","0640332",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"326","064033231002","0640332310","0640332",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327","064033211001","0640332110","0640332",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328","064033211002","0640332110","0640332",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"329","064033235002","0640332350","0640332",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330","064033235001","0640332350","0640332",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"331","064033224001","0640332240","0640332",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"332","064033224002","0640332240","0640332",1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333","064033216002","0640332160","0640332",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334","064033216001","0640332160","0640332",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"335","064033229001","0640332290","0640332",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"336","064033229002","0640332290","0640332",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337","064033202001","0640332020","0640332",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338","064033218001","0640332180","0640332",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339","064033218002","0640332180","0640332",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340","064033214002","0640332140","0640332",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341","064033222001","0640332220","0640332",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"342","064033222002","0640332220","0640332",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343","064033204002","0640332040","0640332",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344","064033204001","0640332040","0640332",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"345","064033103001","0640331030","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346","064033122003","0640331220","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347","064033110001","0640331100","0640331",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348","064033108001","0640331080","0640331",2,1,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"349","064033127002","0640331270","0640331",2,1,0,0,7,7,0,0,0,0,0,3000,0,0,0,0,0,0,0
"350","064033127001","0640331270","0640331",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351","064033120001","0640331200","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352","064033120002","0640331200","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353","064033123002","0640331230","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354","064033123001","0640331230","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355","064033130002","0640331300","0640331",2,2,1,0,12,7,0,4000,0,0,0,0,0,0,0,0,0,0,0
"356","064033130001","0640331300","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357","064033119002","0640331190","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358","064033119001","0640331190","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"359","064033128001","0640331280","0640331",2,1,0,0,10,7,0,4000,0,0,0,0,0,0,0,0,0,0,0
"360","064033109002","0640331090","0640331",2,2,1,0,8,7,0,3900,0,0,0,0,0,0,0,0,0,0,0
"361","064033109001","0640331090","0640331",2,2,1,0,8,7,0,3500,0,0,0,0,0,0,0,0,0,0,0
"362","064033117002","0640331170","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"363","064033117001","0640331170","0640331",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364","064033106001","0640331060","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365","064033106002","0640331060","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"366","064033116001","0640331160","0640331",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367","064033116002","0640331160","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"368","064033101001","0640331010","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369","064033124001","0640331240","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"370","064033124002","0640331240","0640331",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371","064033129001","0640331290","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372","064033102002","0640331020","0640331",2,1,0,0,9,6,0,0,0,0,0,2000,0,0,0,0,0,0,0
"373","064033102001","0640331020","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374","064033111002","0640331110","0640331",2,2,1,0,12,7,0,2700,0,0,0,0,0,0,0,0,0,0,0
"375","064033111001","0640331110","0640331",2,2,1,0,12,6,0,1700,0,0,0,0,0,0,0,0,0,0,0
"376","064033125001","0640331250","0640331",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377","064033125002","0640331250","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378","064033126002","0640331260","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379","064033126001","0640331260","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380","064033114002","0640331140","0640331",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381","064033114001","0640331140","0640331",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382","064033113001","0640331130","0640331",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383","064033113002","0640331130","0640331",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384","064033118001","0640331180","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385","064033112002","0640331120","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386","064033112001","0640331120","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387","064033132001","0640331320","0640331",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388","064033131001","0640331310","0640331",2,1,0,0,6,7,0,3000,0,0,0,0,0,0,0,0,0,0,0
"389","064033131002","0640331310","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390","064033115002","0640331150","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391","064033115001","0640331150","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"392","064033104001","0640331040","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393","064033104002","0640331040","0640331",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394","064033105001","0640331050","0640331",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395","064033105002","0640331050","0640331",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396","064033107002","0640331070","0640331",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397","064033107001","0640331070","0640331",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398","060481308001","0604813080","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399","060481308002","0604813080","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400","060481310002","0604813100","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401","060481310001","0604813100","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402","060481301002","0604813010","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403","060481301001","0604813010","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404","060481312001","0604813120","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405","060481312002","0604813120","0604813",2,2,1,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"406","060481322002","0604813220","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407","060481322001","0604813220","0604813",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408","060481303002","0604813030","0604813",2,1,0,0,11,7,0,0,0,0,0,2500,0,0,0,0,0,0,0
"409","060481303001","0604813030","0604813",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410","060481325001","0604813250","0604813",2,2,1,0,9,7,0,0,0,0,0,2500,0,0,0,0,0,0,0
"411","060481309003","0604813090","0604813",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412","060481309002","0604813090","0604813",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413","060481307002","0604813070","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414","060481307001","0604813070","0604813",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415","060481320001","0604813200","0604813",2,1,0,0,1,1,0,0,0,0,0,1400,0,0,0,0,0,0,0
"416","060481320002","0604813200","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"417","060481302001","0604813020","0604813",2,1,0,0,3,0,300,0,0,0,0,0,0,0,0,0,0,0,0
"418","060481313001","0604813130","0604813",2,1,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"419","060481313002","0604813130","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420","060481331001","0604813310","0604813",2,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"421","060481331002","0604813310","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422","060481316002","0604813160","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423","060481316001","0604813160","0604813",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424","060481326002","0604813260","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425","060481326001","0604813260","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426","060481328001","0604813280","0604813",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427","060481318001","0604813180","0604813",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428","060481323001","0604813230","0604813",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429","060481327001","0604813270","0604813",2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430","060481327002","0604813270","0604813",2,2,1,0,9,3,0,0,0,0,0,1200,0,0,0,0,0,0,0
"431","060481317001","0604813170","0604813",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432","060481329001","0604813290","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433","060481329002","0604813290","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434","060481321001","0604813210","0604813",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435","060481321002","0604813210","0604813",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436","060481305001","0604813050","0604813",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437","060481332002","0604813320","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438","060481332001","0604813320","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439","060481304001","0604813040","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440","060481304002","0604813040","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441","060481330001","0604813300","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442","060481330002","0604813300","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443","060481319001","0604813190","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444","060481319002","0604813190","0604813",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445","060481311001","0604813110","0604813",2,1,0,0,2,7,0,650,0,0,0,0,0,0,0,0,0,0,0
"446","060481311002","0604813110","0604813",2,2,1,0,9,6,0,0,0,0,0,1550,0,0,0,0,0,0,0
"447","060481324002","0604813240","0604813",2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448","060481324001","0604813240","0604813",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"449","060481132002","0604811320","0604811",1,2,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450","060481132001","0604811320","0604811",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451","060481102001","0604811020","0604811",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452","060481102002","0604811020","0604811",1,1,0,0,10,7,0,0,0,0,0,2000,0,0,0,0,0,0,0
"453","060481136001","0604811360","0604811",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454","060481118001","0604811180","0604811",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455","060481109002","0604811090","0604811",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456","060481109001","0604811090","0604811",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457","060481111002","0604811110","0604811",1,1,0,0,11,7,0,0,0,0,0,1800,0,0,0,0,0,0,0
"458","060481111001","0604811110","0604811",1,2,1,0,4,3,0,0,0,0,0,1000,0,0,0,0,0,0,0
"459","060481101002","0604811010","0604811",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460","060481101001","0604811010","0604811",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461","060481125002","0604811250","0604811",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462","060481125001","0604811250","0604811",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463","060481107002","0604811070","0604811",1,1,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"464","060481114002","0604811140","0604811",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465","060481114001","0604811140","0604811",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466","060481128002","0604811280","0604811",1,1,1,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"467","060481128001","0604811280","0604811",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"468","060481104002","0604811040","0604811",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469","060481104001","0604811040","0604811",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470","060481108002","0604811080","0604811",1,2,1,0,10,7,0,0,0,0,0,2800,0,0,0,0,0,0,0
"471","060481108001","0604811080","0604811",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472","060481123001","0604811230","0604811",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473","060481124001","0604811240","0604811",1,2,1,0,2,2,0,0,0,0,0,1100,0,0,0,0,0,0,0
"474","060481124002","0604811240","0604811",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475","060481120001","0604811200","0604811",1,2,1,0,7,5,0,3500,0,0,0,0,0,0,0,0,0,0,0
"476","060481112001","0604811120","0604811",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477","060481112002","0604811120","0604811",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478","060481133002","0604811330","0604811",1,2,2,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"479","060481133001","0604811330","0604811",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"480","060481110001","0604811100","0604811",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481","060481122002","0604811220","0604811",1,1,0,0,1,1,0,0,0,0,0,650,0,0,0,0,0,0,0
"482","060481122001","0604811220","0604811",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483","060481119001","0604811190","0604811",1,1,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"484","060481119002","0604811190","0604811",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"485","060481130002","0604811300","0604811",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"486","060481130001","0604811300","0604811",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"487","060481127001","0604811270","0604811",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"488","060481127002","0604811270","0604811",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489","060481117001","0604811170","0604811",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
