ID,householdID,ga002,ga003s3,ga003s5,ga003s6,ga004_w3_1s1,ga004_w3_1s3,ga004_w3_1s5
060481319002,0604813190,NA,NA,NA,NA,NA,NA,NA
060481311001,0604813110,NA,NA,NA,NA,NA,NA,NA
060481311002,0604813110,28000,NA,NA,NA,NA,NA,NA
060481324002,0604813240,14400,NA,NA,NA,NA,NA,NA
060481324001,0604813240,1500,NA,NA,NA,NA,NA,NA
060481132002,0604811320,38000,NA,NA,NA,NA,NA,NA
060481132001,0604811320,NA,NA,NA,NA,NA,NA,NA
060481102001,0604811020,NA,NA,NA,NA,NA,NA,NA
060481102002,0604811020,NA,NA,NA,NA,NA,NA,NA
060481136001,0604811360,NA,NA,NA,NA,NA,NA,NA
060481118001,0604811180,6420,NA,NA,NA,NA,NA,NA
060481109002,0604811090,NA,NA,NA,NA,NA,NA,NA
060481109001,0604811090,NA,NA,NA,NA,NA,NA,NA
060481111002,0604811110,13000,NA,NA,NA,NA,NA,NA
060481111001,0604811110,5500,NA,NA,NA,NA,NA,NA
060481101002,0604811010,NA,NA,NA,NA,NA,NA,NA
060481101001,0604811010,NA,NA,NA,NA,NA,NA,NA
060481125002,0604811250,NA,NA,NA,NA,NA,NA,NA
060481125001,0604811250,NA,NA,NA,NA,NA,NA,NA
060481107002,0604811070,7000,NA,NA,NA,NA,NA,NA
060481114002,0604811140,NA,NA,NA,NA,NA,NA,NA
060481114001,0604811140,NA,NA,NA,NA,NA,NA,NA
060481128002,0604811280,20000,NA,NA,NA,NA,NA,NA
060481128001,0604811280,NA,NA,NA,NA,NA,NA,NA
060481104002,0604811040,NA,NA,NA,NA,NA,NA,NA
060481104001,0604811040,NA,NA,NA,NA,NA,NA,NA
060481108002,0604811080,NA,NA,NA,NA,NA,NA,NA
060481108001,0604811080,NA,NA,NA,NA,NA,NA,NA
060481123001,0604811230,NA,NA,NA,NA,NA,NA,NA
060481124001,0604811240,NA,NA,NA,NA,NA,NA,NA
060481124002,0604811240,NA,NA,NA,NA,NA,NA,NA
060481120001,0604811200,23000,NA,NA,NA,NA,NA,NA
060481112001,0604811120,NA,NA,NA,NA,NA,NA,NA
060481112002,0604811120,NA,NA,NA,NA,NA,NA,NA
060481133002,0604811330,7000,NA,NA,NA,NA,NA,NA
060481133001,0604811330,NA,NA,NA,NA,NA,NA,NA
060481110001,0604811100,NA,NA,NA,NA,NA,NA,NA
060481122002,0604811220,1500,NA,NA,NA,NA,NA,NA
060481122001,0604811220,NA,NA,NA,NA,NA,NA,NA
060481119001,0604811190,NA,NA,NA,NA,NA,NA,NA
060481119002,0604811190,NA,NA,NA,NA,NA,NA,NA
060481130002,0604811300,NA,NA,NA,NA,NA,NA,NA
060481130001,0604811300,NA,NA,NA,NA,NA,NA,NA
060481127001,0604811270,NA,NA,NA,NA,NA,NA,NA
060481127002,0604811270,NA,NA,NA,NA,NA,NA,NA
060481117001,0604811170,NA,NA,NA,NA,NA,NA,NA
060481117002,0604811170,NA,NA,NA,NA,NA,NA,NA
060481129001,0604811290,NA,NA,NA,NA,NA,NA,NA
060481121001,0604811210,NA,NA,NA,NA,NA,NA,NA
060481140001,0604811400,NA,NA,NA,NA,NA,NA,NA
060481140002,0604811400,NA,NA,NA,NA,NA,NA,NA
060481126002,0604811260,36000,NA,NA,NA,NA,NA,NA
060481126001,0604811260,NA,NA,NA,NA,NA,NA,NA
060481135002,0604811350,10000,NA,NA,NA,NA,NA,NA
060481138001,0604811380,NA,NA,NA,NA,NA,NA,NA
060481134001,0604811340,NA,NA,NA,NA,NA,NA,NA
060481134002,0604811340,NA,NA,NA,NA,NA,NA,NA
060481131002,0604811310,21000,NA,NA,NA,NA,NA,NA
060481131001,0604811310,NA,NA,NA,NA,NA,NA,NA
060481115001,0604811150,NA,NA,NA,NA,NA,NA,NA
060481113002,0604811130,NA,NA,NA,NA,NA,NA,NA
060481113001,0604811130,NA,NA,NA,NA,NA,NA,NA
060481116001,0604811160,NA,NA,NA,NA,NA,NA,NA
060481116002,0604811160,NA,NA,NA,NA,NA,NA,NA
060481208001,0604812080,NA,NA,NA,NA,NA,NA,NA
060481208002,0604812080,NA,NA,NA,NA,NA,NA,NA
060481230001,0604812300,NA,NA,NA,NA,NA,NA,NA
060481230002,0604812300,165,NA,NA,NA,NA,NA,NA
060481219001,0604812190,20000,NA,NA,NA,NA,NA,NA
060481219002,0604812190,NA,NA,NA,NA,NA,NA,NA
060481236002,0604812360,NA,NA,NA,NA,NA,NA,NA
060481236001,0604812360,NA,NA,NA,NA,NA,NA,NA
060481238001,0604812380,5000,3,NA,NA,NA,NA,NA
060481238002,0604812380,NA,NA,NA,NA,NA,NA,NA
060481223002,0604812230,NA,NA,NA,NA,NA,NA,NA
060481223001,0604812230,NA,NA,NA,NA,NA,NA,NA
060481241001,0604812410,20000,NA,5,NA,NA,NA,NA
060481241002,0604812410,20000,NA,5,NA,NA,NA,NA
060481220001,0604812200,NA,NA,NA,NA,NA,NA,NA
060481217002,0604812170,NA,NA,NA,NA,NA,NA,NA
060481217001,0604812170,1000,NA,NA,NA,NA,NA,NA
060481212002,0604812120,NA,NA,NA,NA,NA,NA,NA
060481212001,0604812120,NA,NA,NA,NA,NA,NA,NA
060481218001,0604812180,NA,NA,NA,NA,NA,NA,NA
060481218002,0604812180,NA,NA,NA,NA,NA,NA,NA
060481234001,0604812340,NA,NA,NA,NA,NA,NA,NA
060481234002,0604812340,NA,NA,NA,NA,NA,NA,NA
060481205002,0604812050,12000,NA,NA,NA,NA,NA,NA
060481205001,0604812050,15000,NA,NA,NA,NA,NA,NA
060481224001,0604812240,37200,NA,NA,NA,NA,NA,NA
060481224002,0604812240,NA,NA,NA,NA,NA,NA,NA
060481242001,0604812420,NA,NA,NA,NA,NA,NA,NA
060481242002,0604812420,NA,NA,NA,NA,NA,NA,NA
060481207001,0604812070,NA,NA,NA,NA,NA,NA,NA
060481207002,0604812070,3000,NA,NA,NA,NA,NA,NA
060481228001,0604812280,NA,NA,NA,NA,NA,NA,NA
060481228002,0604812280,25000,NA,NA,NA,NA,NA,NA
060481239002,0604812390,35500,NA,NA,NA,NA,NA,NA
060481222002,0604812220,NA,NA,NA,NA,NA,NA,NA
060481222001,0604812220,NA,NA,NA,NA,NA,NA,NA
060481231001,0604812310,NA,NA,NA,NA,NA,NA,NA
060481231002,0604812310,NA,NA,NA,NA,NA,NA,NA
060481226001,0604812260,20000,NA,NA,NA,NA,NA,NA
060481226002,0604812260,12500,NA,NA,NA,NA,NA,NA
060481211002,0604812110,NA,NA,NA,NA,NA,NA,NA
060481211001,0604812110,NA,NA,NA,NA,NA,NA,NA
060481240001,0604812400,20000,NA,NA,NA,NA,NA,NA
060481240002,0604812400,20000,NA,NA,NA,NA,NA,NA
060481213001,0604812130,NA,NA,NA,NA,NA,NA,NA
060481203001,0604812030,NA,NA,NA,NA,NA,NA,NA
060481203002,0604812030,NA,NA,NA,NA,NA,NA,NA
060481232001,0604812320,NA,NA,NA,NA,NA,NA,NA
060481232002,0604812320,NA,NA,NA,NA,NA,NA,NA
060481209001,0604812090,10000,NA,NA,NA,NA,NA,NA
060481233002,0604812330,NA,NA,NA,NA,NA,NA,NA
060481233001,0604812330,NA,NA,NA,NA,NA,NA,NA
060481216001,0604812160,NA,NA,NA,NA,NA,NA,NA
060481216002,0604812160,NA,NA,NA,NA,NA,NA,NA
060481221001,0604812210,20000,NA,NA,NA,NA,NA,NA
060481221002,0604812210,11000,NA,NA,NA,NA,NA,NA
060481227001,0604812270,NA,NA,NA,NA,NA,NA,NA
060481237001,0604812370,NA,NA,NA,NA,NA,NA,NA
060481237002,0604812370,NA,NA,NA,NA,NA,NA,NA
060481235002,0604812350,NA,NA,NA,NA,NA,NA,NA
060481235001,0604812350,32000,NA,NA,6,NA,NA,NA
060481210002,0604812100,NA,NA,NA,NA,NA,NA,NA
060481210001,0604812100,NA,NA,NA,NA,NA,NA,NA
060481202001,0604812020,40000,NA,NA,NA,NA,NA,NA
060481202002,0604812020,NA,NA,NA,NA,NA,NA,NA
060481214001,0604812140,NA,NA,NA,NA,NA,NA,NA
060481206002,0604812060,NA,NA,NA,NA,NA,NA,NA
060481206001,0604812060,NA,NA,NA,NA,NA,NA,NA
060481225001,0604812250,700,NA,NA,NA,NA,NA,NA
060481225002,0604812250,700,NA,NA,NA,NA,NA,NA
060481229002,0604812290,NA,NA,NA,NA,NA,NA,NA
060481229001,0604812290,NA,NA,NA,NA,NA,NA,NA
060481215001,0604812150,NA,NA,NA,NA,NA,NA,NA
060481215002,0604812150,20000,NA,NA,NA,NA,NA,NA
060481204002,0604812040,NA,NA,NA,NA,NA,NA,NA
060481204001,0604812040,NA,NA,NA,NA,NA,NA,NA
060440116001,0604401160,NA,NA,NA,NA,NA,NA,NA
060440124001,0604401240,NA,NA,NA,NA,NA,NA,NA
060440131001,0604401310,16000,NA,NA,NA,NA,NA,NA
060440131002,0604401310,3000,NA,NA,NA,NA,NA,NA
060440109001,0604401090,NA,NA,NA,NA,NA,NA,NA
060440109002,0604401090,NA,NA,NA,NA,NA,NA,NA
060440120002,0604401200,NA,NA,NA,NA,NA,NA,NA
060440106002,0604401060,2400,NA,NA,NA,NA,NA,NA
060440106001,0604401060,NA,NA,NA,NA,NA,NA,NA
060440102001,0604401020,NA,NA,NA,NA,NA,NA,NA
060440102002,0604401020,NA,NA,NA,NA,NA,NA,NA
060440117002,0604401170,NA,NA,NA,NA,NA,NA,NA
060440117001,0604401170,NA,NA,NA,NA,NA,NA,NA
060440107002,0604401070,80000,NA,NA,NA,NA,NA,NA
060440107001,0604401070,NA,NA,NA,NA,NA,NA,NA
060440110001,0604401100,NA,NA,NA,NA,NA,NA,NA
060440110002,0604401100,NA,NA,NA,NA,NA,NA,NA
060440105002,0604401050,NA,NA,NA,NA,NA,NA,NA
060440105003,0604401050,NA,NA,NA,NA,NA,NA,NA
060440137002,0604401370,NA,NA,NA,NA,NA,NA,NA
060440137001,0604401370,NA,NA,NA,NA,NA,NA,NA
060440139002,0604401390,19800,NA,NA,NA,NA,NA,NA
060440133001,0604401330,NA,NA,NA,NA,NA,NA,NA
060440108001,0604401080,NA,NA,NA,NA,NA,NA,NA
060440108002,0604401080,20000,NA,NA,NA,NA,NA,NA
060440127001,0604401270,NA,NA,NA,NA,NA,NA,NA
060440112002,0604401120,NA,NA,NA,NA,NA,NA,NA
060440112001,0604401120,NA,NA,NA,NA,NA,NA,NA
060440104001,0604401040,NA,NA,NA,NA,NA,NA,NA
060440104002,0604401040,10000,NA,NA,NA,NA,NA,NA
060440130002,0604401300,NA,NA,NA,NA,NA,NA,NA
060440134002,0604401340,NA,NA,NA,NA,NA,NA,NA
060440134001,0604401340,NA,NA,NA,NA,NA,NA,NA
060440136001,0604401360,20000,NA,NA,NA,NA,NA,NA
060440136002,0604401360,10000,NA,NA,NA,NA,NA,NA
060440123002,0604401230,NA,3,NA,NA,NA,NA,NA
060440115001,0604401150,NA,NA,NA,NA,NA,NA,NA
060440115002,0604401150,NA,NA,NA,NA,NA,NA,NA
060440129001,0604401290,NA,NA,NA,NA,NA,NA,NA
060440129002,0604401290,NA,NA,NA,NA,NA,NA,NA
060440126001,0604401260,NA,NA,NA,NA,NA,NA,NA
060440126002,0604401260,NA,NA,NA,NA,NA,NA,NA
060440132001,0604401320,NA,NA,NA,NA,NA,NA,NA
060440132002,0604401320,NA,NA,NA,NA,NA,NA,NA
060440113001,0604401130,NA,NA,NA,NA,NA,NA,NA
060440113002,0604401130,NA,NA,NA,NA,NA,NA,NA
060440138001,0604401380,NA,NA,NA,NA,NA,NA,NA
060440121001,0604401210,NA,NA,NA,NA,NA,NA,NA
060440121002,0604401210,25000,NA,NA,NA,NA,NA,NA
060440135002,0604401350,NA,NA,NA,NA,NA,NA,NA
060440135001,0604401350,NA,NA,NA,NA,NA,NA,NA
060440118001,0604401180,32000,NA,NA,NA,NA,NA,NA
060440122001,0604401220,NA,NA,NA,NA,NA,NA,NA
060440122002,0604401220,NA,NA,NA,NA,NA,NA,NA
060440114001,0604401140,30000,NA,NA,NA,NA,NA,NA
060440114002,0604401140,NA,NA,NA,NA,NA,NA,NA
060440128001,0604401280,NA,NA,NA,NA,NA,NA,NA
060440128002,0604401280,NA,NA,NA,NA,NA,NA,NA
060440111001,0604401110,NA,NA,NA,NA,NA,NA,NA
060440111002,0604401110,NA,NA,NA,NA,NA,NA,NA
060440125002,0604401250,NA,NA,NA,NA,NA,NA,NA
060440125001,0604401250,NA,NA,NA,NA,NA,NA,NA
060440119002,0604401190,NA,NA,NA,NA,NA,NA,NA
060440119001,0604401190,NA,NA,NA,NA,NA,NA,NA
060440103002,0604401030,NA,NA,NA,NA,NA,NA,NA
060440103001,0604401030,NA,NA,NA,NA,NA,NA,NA
060440101001,0604401010,NA,NA,NA,NA,NA,NA,NA
060440212001,0604402120,NA,NA,NA,NA,NA,NA,NA
060440212002,0604402120,NA,NA,NA,NA,NA,NA,NA
060440219001,0604402190,NA,NA,NA,NA,NA,NA,NA
060440219002,0604402190,NA,NA,NA,NA,NA,NA,NA
060440224002,0604402240,NA,NA,NA,NA,NA,NA,NA
060440224001,0604402240,NA,NA,NA,NA,NA,NA,NA
060440228002,0604402280,NA,NA,NA,NA,NA,NA,NA
060440228001,0604402280,NA,NA,NA,NA,NA,NA,NA
060440209002,0604402090,NA,NA,NA,NA,NA,NA,NA
060440209001,0604402090,NA,NA,NA,NA,NA,NA,NA
060440204001,0604402040,8000,NA,NA,NA,NA,NA,NA
060440221002,0604402210,NA,NA,NA,NA,NA,NA,NA
060440221001,0604402210,NA,NA,NA,NA,NA,NA,NA
060440201001,0604402010,NA,NA,NA,NA,NA,NA,NA
060440201002,0604402010,NA,NA,NA,NA,NA,NA,NA
060440227001,0604402270,NA,NA,NA,NA,NA,NA,NA
060440205002,0604402050,NA,NA,NA,NA,NA,NA,NA
060440205001,0604402050,NA,NA,NA,NA,NA,NA,NA
060440222001,0604402220,NA,NA,NA,NA,NA,NA,NA
060440214001,0604402140,19000,NA,NA,NA,NA,NA,NA
060440214002,0604402140,NA,NA,NA,NA,NA,NA,NA
060440215001,0604402150,NA,NA,NA,NA,NA,NA,NA
060440215002,0604402150,NA,NA,NA,NA,NA,NA,NA
060440226001,0604402260,NA,NA,NA,NA,NA,NA,NA
060440220001,0604402200,NA,NA,NA,NA,NA,NA,NA
060440220002,0604402200,NA,NA,NA,NA,NA,NA,NA
060440211001,0604402110,NA,3,NA,NA,NA,NA,NA
060440207002,0604402070,NA,NA,NA,NA,NA,NA,NA
060440207001,0604402070,NA,NA,NA,NA,NA,NA,NA
060440217001,0604402170,NA,NA,NA,NA,NA,NA,NA
060440217002,0604402170,NA,NA,NA,NA,NA,NA,NA
060440218001,0604402180,NA,NA,NA,NA,NA,NA,NA
060440218002,0604402180,NA,NA,NA,NA,NA,NA,NA
060440223002,0604402230,NA,NA,NA,NA,NA,NA,NA
060440223001,0604402230,NA,NA,NA,NA,NA,NA,NA
060440202001,0604402020,NA,NA,NA,NA,NA,NA,NA
060440206001,0604402060,NA,NA,NA,NA,NA,NA,NA
060440206002,0604402060,NA,NA,NA,NA,NA,NA,NA
060440213001,0604402130,NA,NA,NA,NA,NA,NA,NA
060440213002,0604402130,NA,NA,NA,NA,NA,NA,NA
060440203002,0604402030,NA,NA,NA,NA,NA,NA,NA
060440203001,0604402030,NA,NA,NA,NA,NA,NA,NA
060440225002,0604402250,NA,NA,NA,NA,NA,NA,NA
060440317001,0604403170,NA,NA,NA,NA,NA,NA,NA
060440306003,0604403060,NA,NA,NA,NA,NA,NA,NA
060440306002,0604403060,NA,NA,NA,NA,NA,NA,NA
060440302002,0604403020,NA,NA,NA,NA,NA,NA,NA
060440302001,0604403020,NA,NA,NA,NA,NA,NA,NA
060440316001,0604403160,NA,NA,NA,NA,NA,NA,NA
060440316002,0604403160,NA,NA,NA,NA,NA,NA,NA
060440301002,0604403010,NA,NA,NA,NA,NA,NA,NA
060440309002,0604403090,12000,NA,NA,NA,NA,NA,NA
060440309001,0604403090,NA,NA,NA,NA,NA,NA,NA
060440305001,0604403050,NA,NA,NA,NA,NA,NA,NA
060440310001,0604403100,NA,NA,NA,NA,NA,NA,NA
060440328001,0604403280,2000,NA,NA,NA,NA,NA,NA
060440331001,0604403310,NA,NA,NA,NA,NA,NA,NA
060440331002,0604403310,NA,NA,NA,NA,NA,NA,NA
060440320001,0604403200,NA,NA,NA,NA,NA,NA,NA
060440312002,0604403120,NA,NA,NA,NA,NA,NA,NA
060440303001,0604403030,NA,NA,NA,NA,NA,NA,NA
060440311002,0604403110,NA,NA,NA,NA,NA,NA,NA
060440311001,0604403110,NA,NA,NA,NA,NA,NA,NA
060440318002,0604403180,NA,NA,NA,NA,NA,NA,NA
060440318001,0604403180,NA,NA,NA,NA,NA,NA,NA
060440314001,0604403140,13000,NA,NA,NA,NA,NA,NA
060440314002,0604403140,NA,NA,NA,NA,NA,NA,NA
060440325001,0604403250,600,NA,NA,NA,NA,NA,NA
060440325002,0604403250,660,NA,NA,NA,NA,NA,NA
060440332002,0604403320,NA,NA,NA,NA,NA,NA,NA
060440327001,0604403270,NA,NA,NA,NA,NA,NA,NA
060440327002,0604403270,NA,NA,NA,NA,NA,NA,NA
060440307002,0604403070,NA,NA,NA,NA,NA,NA,NA
060440307001,0604403070,NA,NA,NA,NA,NA,NA,NA
060440326001,0604403260,NA,NA,NA,NA,NA,NA,NA
060440323002,0604403230,NA,NA,NA,NA,NA,NA,NA
060440323001,0604403230,NA,NA,NA,NA,NA,NA,NA
060440329002,0604403290,NA,NA,NA,NA,NA,NA,NA
060440329001,0604403290,NA,NA,NA,NA,NA,NA,NA
060440304001,0604403040,NA,NA,NA,NA,NA,NA,NA
060440330002,0604403300,NA,NA,NA,NA,NA,NA,NA
060440330001,0604403300,NA,NA,NA,NA,NA,NA,NA
060440308002,0604403080,NA,NA,NA,NA,NA,NA,NA
060440308001,0604403080,NA,NA,NA,NA,NA,NA,NA
060440319002,0604403190,NA,NA,NA,NA,NA,NA,NA
060440319001,0604403190,NA,NA,NA,NA,NA,NA,NA
060440313002,0604403130,NA,NA,NA,NA,NA,NA,NA
060440313001,0604403130,NA,NA,NA,NA,NA,NA,NA
060440321002,0604403210,NA,NA,NA,NA,NA,NA,NA
065546334001,0655463340,NA,NA,NA,NA,NA,NA,NA
065546332001,0655463320,3000,NA,NA,NA,NA,NA,NA
065546320002,0655463200,NA,NA,NA,NA,NA,NA,NA
065546320001,0655463200,NA,NA,NA,NA,NA,NA,NA
065546324002,0655463240,NA,NA,NA,NA,NA,NA,NA
065546317001,0655463170,NA,NA,NA,NA,NA,NA,NA
065546317002,0655463170,NA,NA,NA,NA,NA,NA,NA
065546314001,0655463140,NA,NA,NA,NA,NA,NA,NA
065546311001,0655463110,NA,3,NA,NA,NA,NA,NA
065546309002,0655463090,NA,NA,NA,NA,NA,NA,NA
065546309001,0655463090,NA,NA,NA,NA,NA,NA,NA
065546303002,0655463030,30000,NA,NA,NA,NA,NA,NA
065546303001,0655463030,25000,NA,NA,NA,NA,NA,NA
065546331002,0655463310,NA,NA,NA,NA,NA,NA,NA
065546331001,0655463310,18000,NA,NA,NA,NA,NA,NA
065546338002,0655463380,NA,NA,NA,NA,NA,NA,NA
065546338001,0655463380,NA,NA,NA,NA,NA,NA,NA
065546336002,0655463360,NA,NA,NA,NA,NA,NA,NA
065546336001,0655463360,NA,NA,NA,NA,NA,NA,NA
065546321002,0655463210,40000,NA,NA,NA,NA,NA,NA
065546321001,0655463210,NA,NA,NA,NA,NA,NA,NA
065546319001,0655463190,10000,NA,NA,NA,NA,NA,NA
065546319002,0655463190,NA,NA,NA,NA,NA,NA,NA
065546312001,0655463120,20000,NA,NA,NA,NA,NA,NA
065546312002,0655463120,NA,NA,NA,NA,NA,NA,NA
065546305001,0655463050,20000,NA,NA,NA,NA,NA,NA
065546305002,0655463050,6000,NA,NA,NA,NA,NA,NA
065546323002,0655463230,NA,NA,NA,NA,NA,NA,NA
065546323001,0655463230,NA,NA,NA,NA,NA,NA,NA
065546315002,0655463150,NA,NA,NA,NA,NA,NA,NA
065546315001,0655463150,NA,NA,NA,NA,NA,NA,NA
065546325002,0655463250,5000,NA,NA,NA,NA,NA,NA
065546325001,0655463250,NA,NA,NA,NA,NA,NA,NA
065546326001,0655463260,NA,NA,NA,NA,NA,NA,NA
065546326002,0655463260,NA,NA,NA,NA,NA,NA,NA
065546330002,0655463300,NA,3,NA,NA,NA,NA,NA
065546307002,0655463070,NA,NA,NA,6,NA,NA,NA
065546307001,0655463070,NA,NA,NA,NA,NA,NA,NA
065546301001,0655463010,NA,NA,NA,NA,NA,NA,NA
065546308002,0655463080,NA,NA,NA,NA,NA,NA,NA
065546308001,0655463080,NA,NA,NA,NA,NA,NA,NA
065546337002,0655463370,48000,NA,NA,NA,NA,NA,NA
065546337001,0655463370,300,NA,NA,NA,NA,NA,NA
065546327001,0655463270,NA,NA,NA,NA,NA,NA,NA
065546318002,0655463180,NA,NA,NA,NA,NA,NA,NA
065546318001,0655463180,NA,NA,NA,NA,NA,NA,NA
065546310002,0655463100,NA,NA,NA,NA,NA,NA,NA
065546310001,0655463100,NA,NA,NA,NA,NA,NA,NA
065546316001,0655463160,NA,NA,NA,NA,NA,NA,NA
065546302002,0655463020,10000,NA,NA,NA,NA,NA,NA
065546302001,0655463020,NA,NA,NA,NA,NA,NA,NA
065546306002,0655463060,NA,NA,NA,NA,NA,NA,NA
065546306001,0655463060,NA,NA,NA,NA,NA,NA,NA
065546328002,0655463280,NA,NA,NA,NA,NA,NA,NA
065546328001,0655463280,NA,NA,NA,NA,NA,NA,NA
065546322001,0655463220,NA,NA,NA,NA,NA,NA,NA
065546335001,0655463350,NA,NA,NA,NA,NA,NA,NA
065546313001,0655463130,30000,NA,NA,NA,NA,NA,NA
065546313002,0655463130,NA,NA,NA,NA,NA,NA,NA
065546131001,0655461310,NA,NA,NA,NA,NA,NA,NA
065546131002,0655461310,3000,NA,NA,NA,NA,NA,NA
065546122002,0655461220,NA,NA,NA,NA,NA,NA,NA
065546122001,0655461220,NA,NA,NA,NA,NA,NA,NA
065546107001,0655461070,NA,NA,NA,NA,NA,NA,NA
065546107002,0655461070,NA,NA,NA,NA,NA,NA,NA
065546106001,0655461060,NA,NA,NA,NA,NA,NA,NA
065546106002,0655461060,NA,NA,NA,NA,NA,NA,NA
065546121001,0655461210,30000,NA,NA,NA,NA,NA,NA
065546121002,0655461210,NA,NA,NA,NA,NA,NA,NA
065546101001,0655461010,NA,NA,NA,NA,NA,NA,NA
065546128001,0655461280,NA,NA,NA,NA,NA,NA,NA
065546128002,0655461280,13000,NA,NA,NA,NA,NA,NA
065546115001,0655461150,NA,NA,NA,NA,NA,NA,NA
065546115002,0655461150,NA,NA,NA,NA,NA,NA,NA
065546114001,0655461140,9000,NA,NA,NA,NA,NA,NA
065546114002,0655461140,NA,NA,NA,NA,NA,NA,NA
065546109002,0655461090,NA,NA,NA,NA,NA,NA,NA
065546109001,0655461090,NA,NA,NA,NA,NA,NA,NA
065546130001,0655461300,NA,NA,NA,NA,NA,NA,NA
065546111002,0655461110,NA,NA,NA,NA,NA,NA,NA
065546111001,0655461110,NA,NA,NA,NA,NA,NA,NA
065546132001,0655461320,NA,NA,NA,NA,NA,NA,NA
065546132002,0655461320,NA,NA,NA,NA,NA,NA,NA
065546119002,0655461190,NA,NA,NA,NA,NA,NA,NA
065546119001,0655461190,NA,NA,NA,NA,NA,NA,NA
065546124001,0655461240,NA,NA,NA,NA,NA,NA,NA
065546124002,0655461240,NA,NA,NA,NA,NA,NA,NA
065546112001,0655461120,NA,NA,NA,NA,NA,NA,NA
065546112002,0655461120,NA,NA,NA,NA,NA,NA,NA
065546125001,0655461250,NA,NA,NA,NA,NA,NA,NA
065546105001,0655461050,15000,NA,NA,NA,NA,NA,NA
065546105002,0655461050,NA,NA,NA,NA,NA,NA,NA
065546123001,0655461230,NA,NA,NA,NA,NA,NA,NA
065546123002,0655461230,NA,NA,NA,NA,NA,NA,NA
065546129002,0655461290,0,NA,NA,NA,NA,NA,NA
065546129001,0655461290,NA,NA,NA,NA,NA,NA,NA
065546118001,0655461180,NA,NA,NA,NA,NA,NA,NA
065546118002,0655461180,NA,NA,NA,NA,NA,NA,NA
065546113001,0655461130,NA,NA,NA,NA,NA,NA,NA
065546113002,0655461130,20000,NA,NA,NA,NA,NA,NA
065546110002,0655461100,NA,NA,NA,NA,NA,NA,NA
065546110001,0655461100,NA,NA,NA,NA,NA,NA,NA
065546108001,0655461080,NA,NA,NA,NA,NA,NA,NA
065546103002,0655461030,20000,NA,NA,NA,NA,NA,NA
065546103001,0655461030,NA,NA,NA,NA,NA,NA,NA
065546126002,0655461260,NA,NA,NA,NA,NA,NA,NA
065546126001,0655461260,5000,NA,NA,NA,NA,NA,NA
065546127002,0655461270,NA,NA,NA,NA,NA,NA,NA
065546127001,0655461270,NA,NA,NA,NA,NA,NA,NA
065546102002,0655461020,NA,NA,NA,NA,NA,NA,NA
065546102001,0655461020,NA,NA,NA,NA,NA,NA,NA
065546133001,0655461330,70000,NA,NA,NA,NA,NA,NA
065546116002,0655461160,NA,NA,NA,NA,NA,NA,NA
065546116001,0655461160,NA,NA,NA,NA,NA,NA,NA
065546104001,0655461040,NA,NA,NA,NA,NA,NA,NA
065546104002,0655461040,NA,NA,NA,NA,NA,NA,NA
065546117002,0655461170,NA,NA,NA,NA,NA,NA,NA
065546117001,0655461170,30000,NA,NA,NA,NA,NA,NA
065546205002,0655462050,NA,NA,NA,NA,NA,NA,NA
065546208001,0655462080,NA,NA,NA,NA,NA,NA,NA
065546208002,0655462080,NA,NA,NA,NA,NA,NA,NA
065546214002,0655462140,20000,NA,NA,NA,NA,NA,NA
065546214001,0655462140,NA,NA,NA,NA,NA,NA,NA
065546217002,0655462170,NA,NA,NA,NA,NA,NA,NA
065546217001,0655462170,NA,NA,NA,NA,NA,NA,NA
065546215002,0655462150,NA,NA,NA,NA,NA,NA,NA
065546215001,0655462150,30000,NA,NA,NA,NA,NA,NA
065546230002,0655462300,40000,NA,NA,NA,NA,NA,NA
065546230001,0655462300,43000,NA,NA,NA,NA,NA,NA
065546210002,0655462100,NA,NA,NA,NA,NA,NA,NA
065546210001,0655462100,NA,NA,NA,NA,NA,NA,NA
065546202001,0655462020,NA,NA,NA,NA,NA,NA,NA
065546229002,0655462290,50000,NA,NA,NA,NA,NA,NA
065546229001,0655462290,32600,NA,NA,NA,NA,NA,NA
065546211002,0655462110,NA,NA,NA,NA,NA,NA,NA
065546211001,0655462110,NA,NA,NA,NA,NA,NA,NA
065546204001,0655462040,3200,NA,NA,NA,NA,NA,NA
065546204002,0655462040,12000,NA,NA,NA,NA,NA,NA
065546209002,0655462090,NA,NA,NA,NA,NA,NA,NA
065546209001,0655462090,NA,NA,NA,NA,NA,NA,NA
065546212001,0655462120,30000,NA,NA,NA,NA,NA,NA
065546212002,0655462120,NA,NA,NA,NA,NA,NA,NA
065546203002,0655462030,35000,NA,NA,NA,NA,NA,NA
065546203001,0655462030,NA,NA,NA,NA,NA,NA,NA
065546223002,0655462230,NA,NA,NA,NA,NA,NA,NA
065546223001,0655462230,NA,NA,NA,NA,NA,NA,NA
065546201001,0655462010,NA,NA,NA,NA,NA,NA,NA
065546201002,0655462010,NA,NA,NA,NA,NA,NA,NA
065546224002,0655462240,NA,NA,NA,NA,NA,NA,NA
065546224001,0655462240,NA,NA,NA,NA,NA,NA,NA
065546220001,0655462200,3600,NA,NA,NA,NA,NA,NA
065546220002,0655462200,NA,NA,NA,NA,NA,NA,NA
065546216001,0655462160,NA,NA,NA,NA,NA,NA,NA
065546216002,0655462160,NA,NA,NA,NA,NA,NA,NA
